1998-06-01	1998-5-7	29	开	一	戊寅 丁巳 己卯	无	芒种 (6, 6)	儿童节	无	无	交易 出行 嫁娶 安床 开光 开市 拆卸 求嗣 祈福 祭祀 立券	上梁 伐木 入宅 入殓 动土 安葬 安门 探病 移徙 纳畜
1998-06-02	1998-5-8	29	闭	二	戊寅 丁巳 庚辰	无	芒种 (6, 6)	无	无	无	作灶 修造 入宅 出火 出行 动土 塞穴 嫁娶 安床 安葬 拆卸 栽种 求嗣 破土 祈福 祭祀 移徙	开仓 开光 掘井
1998-06-03	1998-5-9	29	建	三	戊寅 丁巳 辛巳	无	芒种 (6, 6)	无	无	无	扫舍 解除 馀事勿取	诸事不宜
1998-06-04	1998-5-10	29	除	四	戊寅 丁巳 壬午	无	芒种 (6, 6)	无	无	无	上梁 交易 修坟 入宅 出行 动土 安葬 安门 开光 开市 拆卸 挂匾 栽种 破土 移柩 立券 进人口	作灶 嫁娶 安床 探病
1998-06-05	1998-5-11	29	满	五	戊寅 丁巳 癸未	无	芒种 (6, 6)	无	无	无	会亲友 进人口	上梁 伐木 动土 塞穴 安葬 词讼
1998-06-06	1998-5-12	29	满	六	戊寅 戊午 甲申	芒种	夏至 (6, 21)	无	无	无	交易 伐木 修造 入宅 入殓 冠笄 出火 出行 合寿木 嫁娶 安葬 安香 开光 开市 开柱眼 开生坟 成服 挂匾 架马 求嗣 移徙 移柩 立券 起基 除服	作灶 出货财 动土 安床 破土
1998-06-07	1998-5-13	29	平	日	戊寅 戊午 乙酉	无	夏至 (6, 21)	无	无	无	作灶 修饰垣墙 嫁娶 平治道涂 扫舍 整手足甲 沐浴 理发 祭祀	出行 合寿木 斋醮 治病
1998-06-08	1998-5-14	29	定	一	戊寅 戊午 丙戌	无	夏至 (6, 21)	无	无	无	会亲友 修造 入宅 入殓 出火 出行 动土 安床 安机械 安葬 安香 定磉 拆卸 斋醮 盖屋 破土 祈福 祭祀 移徙 立碑 纳采 解除 订盟 起基	伐木 作梁 作灶 开市
1998-06-09	1998-5-15	29	执	二	戊寅 戊午 丁亥	无	夏至 (6, 21)	无	无	无	取渔 捕捉 沐浴 畋猎 祭祀 结网 馀事勿取	交易 嫁娶 安葬 开市 行丧
1998-06-10	1998-5-16	29	破	三	戊寅 戊午 戊子	无	夏至 (6, 21)	无	无	无	坏垣 求医 治病 畋猎 破屋 馀事勿取	入宅 嫁娶
1998-06-11	1998-5-17	29	危	四	戊寅 戊午 己丑	无	夏至 (6, 21)	无	无	无	入殓 出行 塑绘 塞穴 嫁娶 安床 安机械 开光 治病 破土 祭祀 经络 结网	作灶 安门 开市 掘井
1998-06-12	1998-5-18	29	成	五	戊寅 戊午 庚寅	无	夏至 (6, 21)	无	无	无	会亲友 修造 入殓 动土 安葬 开市 成服 拆卸 栽种 牧养 破土 移柩 纳畜 纳采 订盟 起基 进人口 除服 雕刻	无
1998-06-13	1998-5-19	29	收	六	戊寅 戊午 辛卯	无	夏至 (6, 21)	无	无	无	修饰垣墙 取渔 捕捉 祭祀 馀事勿取	诸事不宜
