1917-03-01	1917-2-8	29	建	四	丁巳 壬寅 壬寅	无	惊蛰 (3, 6)	无	无	无	上梁 交易 入殓 启钻 安床 安葬 牧养 移柩 立券 竖柱 纳畜 纳财 裁衣 解除	入宅 出行 动土 嫁娶 开渠 掘井 祭祀
1917-03-02	1917-2-9	29	除	五	丁巳 壬寅 癸卯	无	惊蛰 (3, 6)	无	无	无	交易 会亲友 入宅 出火 出行 动土 启钻 嫁娶 安床 安葬 开光 开市 拆卸 挂匾 破土 祭祀 移徙 立券 解除	掘井 词讼
1917-03-03	1917-2-10	29	满	六	丁巳 壬寅 甲辰	无	惊蛰 (3, 6)	无	无	无	会亲友 塑绘 嫁娶 安床 开光 求嗣 牧养 针灸	交易 伐木 作灶 入宅 出火 分居 动土 安葬 安香 开市 移徙 立券
1917-03-04	1917-2-11	29	平	日	丁巳 壬寅 乙巳	无	惊蛰 (3, 6)	无	无	无	作灶 平治道涂 解除	伐木 作梁 出行 安葬 安门 栽种 牧养 祈福 纳畜 行丧
1917-03-05	1917-2-12	29	定	一	丁巳 壬寅 丙午	无	惊蛰 (3, 6)	无	无	无	沐浴 解除	诸事不宜
1917-03-06	1917-2-13	29	定	二	丁巳 癸卯 丁未	惊蛰	春分 (3, 21)	无	无	无	入宅 嫁娶 安机械 安葬 开市 破土 祈福 祭祀 移徙 立券 纳采 订盟 造车器	合寿木 理发 纳畜
1917-03-07	1917-2-14	29	执	三	丁巳 癸卯 戊申	无	春分 (3, 21)	无	无	无	修造 入宅 出行 动土 安葬 斋醮 破土 祈福 移徙	嫁娶 安床 开光 开市 纳采
1917-03-08	1917-2-15	29	破	四	丁巳 癸卯 己酉	无	春分 (3, 21)	妇女节	无	无	坏垣 破屋 馀事勿取	入宅 嫁娶 开市 移徙
1917-03-09	1917-2-16	29	危	五	丁巳 癸卯 庚戌	无	春分 (3, 21)	无	无	无	会亲友 修造 入殓 冠笄 出行 动土 嫁娶 破土 祭祀	塑绘 开光 成服 造桥 除服
1917-03-10	1917-2-17	29	成	六	丁巳 癸卯 辛亥	无	春分 (3, 21)	无	无	无	上梁 交易 修造 冠笄 出火 出行 动土 开光 开市 拆卸 求嗣 移徙 立券 纳财 纳采 起基 造船	嫁娶 安葬 破土 祈福
1917-03-11	1917-2-18	29	收	日	丁巳 癸卯 壬子	无	春分 (3, 21)	无	无	无	冠笄 嫁娶 捕捉 栽种 理发 进人口 针灸	安葬 开市 破土 纳财
1917-03-12	1917-2-19	29	开	一	丁巳 癸卯 癸丑	无	春分 (3, 21)	植树节	无	无	伐木 修造 入宅 出行 安门 开光 成服 架马 求嗣 牧养 盖屋 祈福 移徙 移柩 纳畜 解除 谢土 起基 造庙 除服	交易 动土 开市 纳采
1917-03-13	1917-2-20	29	闭	二	丁巳 癸卯 甲寅	无	春分 (3, 21)	无	无	无	上梁 伐木 修坟 修造 入殓 动土 合寿木 合脊 启钻 安葬 开柱眼 成服 拆卸 破土 移柩 立碑 经络 裁衣 除服	出行 嫁娶 掘井 祭祀
1917-03-14	1917-2-21	29	建	三	丁巳 癸卯 乙卯	无	春分 (3, 21)	无	无	无	交易 会亲友 冠笄 合帐 嫁娶 祭祀 立券 裁衣 进人口	修坟 动土 安葬 掘井 探病 栽种
1917-03-15	1917-2-22	29	除	四	丁巳 癸卯 丙辰	无	春分 (3, 21)	消费者权益日	无	无	塞穴 扫舍 馀事勿取	诸事不宜
1917-03-16	1917-2-23	29	满	五	丁巳 癸卯 丁巳	无	春分 (3, 21)	无	无	无	上梁 交易 会亲友 冠笄 合帐 塑绘 安床 安机械 开光 开市 栽种 立券 竖柱 纳财 纳采 经络 结网 裁衣 解除 订盟	作灶 入宅 出行 安葬
1917-03-17	1917-2-24	29	平	六	丁巳 癸卯 戊午	无	春分 (3, 21)	无	无	无	入殓 嫁娶 成服 祭祀 移柩 纳婿 除服	作灶 入宅 动土 安床 开光
1917-03-18	1917-2-25	29	定	日	丁巳 癸卯 己未	无	春分 (3, 21)	无	无	无	修坟 修造 入宅 冠笄 动土 启钻 塑绘 嫁娶 安床 安葬 安香 开光 拆卸 放水 斋醮 栽种 求嗣 祈福 移徙 移柩 立碑 竖柱 纳采 裁衣 解除 订盟 谢土	赴任
1917-03-19	1917-2-26	29	执	一	丁巳 癸卯 庚申	无	春分 (3, 21)	无	无	无	修坟 入殓 取渔 启钻 安葬 成服 扫舍 捕捉 沐浴 理发 畋猎 祭祀 移柩 立碑 结网 解除 谢土 除服	作灶 入宅 嫁娶 安床
1917-03-20	1917-2-27	29	破	二	丁巳 癸卯 辛酉	无	春分 (3, 21)	无	无	无	坏垣 破屋	诸事不宜
1917-03-21	1917-2-28	29	危	三	丁巳 癸卯 壬戌	春分	清明 (4, 5)	无	无	无	作灶 入殓 冠笄 出行 动土 取渔 合帐 安床 安葬 畋猎 破土 祭祀 移柩 纳采 结网 裁衣 订盟 进人口	作梁 造庙
1917-03-22	1917-2-29	29	成	四	丁巳 癸卯 癸亥	无	清明 (4, 5)	无	无	无	上梁 入宅 冠笄 出火 动土 合帐 塑绘 安门 安香 开光 开市 拆卸 求嗣 沐浴 祭祀 立券 竖柱 纳财 纳采 订盟 起基	伐木 嫁娶 安葬 造庙
1917-03-23	1917-2a-1	29	收	五	丁巳 癸卯 甲子	无	清明 (4, 5)	无	无	无	捕捉 栽种 沐浴 祭祀	作灶 入宅 嫁娶 安葬 移徙
1917-03-24	1917-2a-2	29	开	六	丁巳 癸卯 乙丑	无	清明 (4, 5)	无	无	无	上梁 伐木 修造 入宅 出火 动土 塑绘 嫁娶 安门 安香 定磉 开光 拆卸 斋醮 求嗣 牧养 盖屋 祈福 祭祀 移徙 竖柱 纳畜 纳采 裁衣 解除 订盟 起基 酬神	安葬 栽种
1917-03-25	1917-2a-3	29	闭	日	丁巳 癸卯 丙寅	无	清明 (4, 5)	无	无	无	修造 入殓 冠笄 动土 启钻 安床 安葬 成服 拆卸 破土 移柩 纳采 订盟 造仓 除服	作灶 入宅 嫁娶 开光 开市
1917-03-26	1917-2a-4	29	建	一	丁巳 癸卯 丁卯	无	清明 (4, 5)	全国中小学生安全教育日	无	无	交易 会亲友 入殓 出行 启钻 塑绘 安床 安葬 开光 开市 成服 祈福 移柩 立券 立碑 竖柱 纳采 裁衣 订盟 赴任 酬神 除服	作灶 动土 掘井 栽种
1917-03-27	1917-2a-5	29	除	二	丁巳 癸卯 戊辰	无	清明 (4, 5)	无	无	无	塞穴 扫舍 祭祀	作灶 嫁娶 安葬 栽种
1917-03-28	1917-2a-6	29	满	三	丁巳 癸卯 己巳	无	清明 (4, 5)	无	无	无	上梁 交易 伐木 会亲友 冠笄 塑绘 安机械 开仓 开光 开市 拆卸 盖屋 立券 竖柱 纳财 裁衣 解除 造仓	入宅 出行 嫁娶 安葬
1917-03-29	1917-2a-7	29	平	四	丁巳 癸卯 庚午	无	清明 (4, 5)	无	无	无	修饰垣墙 入殓 冠笄 平治道涂 成服 移柩 除服	作灶 探病 治病 盖屋
