1966-05-01	1966-3a-11	29	定	日	丙午 壬辰 庚申	无	立夏 (5, 6)	劳动节	无	无	沐浴 祭祀 解除 安葬 破土 谢土 移柩 馀事勿取	斋醮 开光 嫁娶 入宅 上梁
1966-05-02	1966-3a-12	29	执	一	丙午 壬辰 辛酉	无	立夏 (5, 6)	无	无	无	祭祀 解除 入殓 移柩 启钻 安葬 整手足甲 捕捉 畋猎 取渔 除服 成服 扫舍 谢土 斋醮	动土 破土
1966-05-03	1966-3a-13	29	破	二	丙午 壬辰 壬戌	无	立夏 (5, 6)	无	无	无	祭祀 沐浴 解除 破屋 坏垣 求医 治病 馀事勿取	嫁娶 开市
1966-05-04	1966-3a-14	29	危	三	丙午 壬辰 癸亥	无	立夏 (5, 6)	青年节	无	无	沐浴 塞穴 畋猎 结网 取渔 扫舍 馀事勿取	祈福 安葬
1966-05-05	1966-3a-15	29	成	四	丙午 壬辰 甲子	无	立夏 (5, 6)	无	无	无	开市 交易 立券 挂匾 祭祀 开光 祈福 求嗣 安床 解除 修造 安葬	纳采 问名 订盟 嫁娶 入宅 开仓 出火 动土 破土 纳畜 伐木
1966-05-06	1966-3a-16	29	成	五	丙午 癸巳 乙丑	立夏	小满 (5, 21)	无	无	无	纳采 祭祀 祈福 开市 求医 治病 动土 纳畜	嫁娶 安葬
1966-05-07	1966-3a-17	29	收	六	丙午 癸巳 丙寅	无	小满 (5, 21)	无	无	无	嫁娶 纳采 出行 移徙 入宅	动土 破土 安葬
1966-05-08	1966-3a-18	29	开	日	丙午 癸巳 丁卯	无	小满 (5, 21)	母亲节	无	无	订盟 纳采 祭祀 动土 破土 交易 立券	嫁娶 安葬
1966-05-09	1966-3a-19	29	闭	一	丙午 癸巳 戊辰	无	小满 (5, 21)	无	无	无	嫁娶 裁衣 祭祀 出行 安床 作灶 移徙 入宅 破土 安葬	赴任 捕捉
1966-05-10	1966-3a-20	29	建	二	丙午 癸巳 己巳	无	小满 (5, 21)	无	无	无	塞穴 结网 馀事勿取	诸事不宜
1966-05-11	1966-3a-21	29	除	三	丙午 癸巳 庚午	无	小满 (5, 21)	无	无	无	嫁娶 订盟 纳采 出行 祭祀 祈福 斋醮 动土 上梁 破土 安葬	移徙 入宅
1966-05-12	1966-3a-22	29	满	四	丙午 癸巳 辛未	无	小满 (5, 21)	无	无	无	订盟 纳采 会亲友 安床 作灶 造畜稠	开市 安葬
1966-05-13	1966-3a-23	29	平	五	丙午 癸巳 壬申	无	小满 (5, 21)	无	无	无	沐浴 平治道涂 扫舍 入殓 移柩 破土 启钻 安葬 馀事勿取	诸事不宜
1966-05-14	1966-3a-24	29	定	六	丙午 癸巳 癸酉	无	小满 (5, 21)	无	无	无	嫁娶 祭祀 祈福 求嗣 开光 出行 出火 拆卸 动土 上梁 进人口 入宅 移徙 安床 安门 开市 交易 立券 挂匾 栽种 破土 安葬	无
1966-05-15	1966-3a-25	29	执	日	丙午 癸巳 甲戌	无	小满 (5, 21)	全国助残日	无	无	祭祀 开光 出行 解除 塑绘 裁衣 入殓 移柩 破土 启钻 安葬 除服 成服	嫁娶 上梁 修造 拆卸 架马 入宅 伐木 动土 出火 开柱眼
1966-05-16	1966-3a-26	29	破	一	丙午 癸巳 乙亥	无	小满 (5, 21)	无	无	无	祭祀 解除 破屋 坏垣 馀事勿取	诸事不宜
1966-05-17	1966-3a-27	29	危	二	丙午 癸巳 丙子	无	小满 (5, 21)	无	无	无	嫁娶 祭祀 祈福 求嗣 开光 出行 拆卸 动土 上梁 出火 进人口 入宅 移徙 安床 栽种 纳畜 牧养 竖柱 安门 修造 解除 会亲友	无
1966-05-18	1966-3a-28	29	成	三	丙午 癸巳 丁丑	无	小满 (5, 21)	无	无	无	开市 交易 立券 祭祀 祈福 开光 伐木 进人口 安床 拆卸 修造 动土 栽种 破土 移柩 安葬	入宅 移徙 理发 出火 嫁娶 出行
1966-05-19	1966-3a-29	29	收	四	丙午 癸巳 戊寅	无	小满 (5, 21)	无	无	无	结网 解除 馀事勿取	诸事不宜
1966-05-20	1966-4-1	30	开	五	丙午 癸巳 己卯	无	小满 (5, 21)	无	无	无	嫁娶 祭祀 祈福 求嗣 开光 开市 交易 立券 安床 出行 拆卸	纳畜 入宅 移徙 安葬 探病 伐木 上梁 安门 入殓 动土
1966-05-21	1966-4-2	30	闭	六	丙午 癸巳 庚辰	小满	芒种 (6, 6)	无	无	无	嫁娶 祭祀 祈福 求嗣 出行 出火 拆卸 修造 动土 入宅 移徙 安床 作灶 塞穴 栽种 破土 安葬	开光 掘井 开仓
1966-05-22	1966-4-3	30	建	日	丙午 癸巳 辛巳	无	芒种 (6, 6)	无	无	无	解除 扫舍 馀事勿取	诸事不宜
1966-05-23	1966-4-4	30	除	一	丙午 癸巳 壬午	无	芒种 (6, 6)	无	无	无	开市 交易 立券 挂匾 开光 出行 拆卸 进人口 入宅 移柩 动土 安门 上梁 栽种 破土 修坟 安葬	嫁娶 安床 探病 作灶
1966-05-24	1966-4-5	30	满	二	丙午 癸巳 癸未	无	芒种 (6, 6)	无	无	无	进人口 会亲友	塞穴 上梁 动土 伐木 安葬 词讼
1966-05-25	1966-4-6	30	平	三	丙午 癸巳 甲申	无	芒种 (6, 6)	无	无	无	沐浴 平治道涂 扫舍 入殓 破土 安葬 除服 成服	嫁娶 移徙 伐木 作梁 安床 祭祀 祈福 盖屋
1966-05-26	1966-4-7	30	定	四	丙午 癸巳 乙酉	无	芒种 (6, 6)	无	无	无	嫁娶 祭祀 祈福 求嗣 开光 出火 出行 拆卸 动土 解除 进人口 开市 交易 立券 挂匾 入宅 移徙 安床 安门 上梁 安葬 破土 谢土	无
1966-05-27	1966-4-8	30	执	五	丙午 癸巳 丙戌	无	芒种 (6, 6)	无	无	无	祭祀 祈福 求嗣 开光 解除 合帐 冠笄 伐木 架马 作梁 修造 进人口 嫁娶 裁衣 安床 动土 起基 上梁 竖柱 放水 会亲友	无
1966-05-28	1966-4-9	30	破	六	丙午 癸巳 丁亥	无	芒种 (6, 6)	无	无	无	破屋 坏垣 沐浴 解除 馀事勿取	诸事不宜
