1935-05-01	1935-3-29	30	收	三	乙亥 庚辰 丁丑	无	立夏 (5, 6)	劳动节	无	无	捕捉 祭祀 解除 馀事勿取	嫁娶 安葬
1935-05-02	1935-3-30	30	开	四	乙亥 庚辰 戊寅	无	立夏 (5, 6)	无	无	无	入宅 出火 出行 嫁娶 开市 牧养 移徙 立券 纳畜 纳采	入殓 动土 安葬 破土 祈福
1935-05-03	1935-4-1	29	闭	五	乙亥 庚辰 己卯	无	立夏 (5, 6)	无	无	无	交易 作灶 冠笄 斋醮 求嗣 祈福 祭祀 纳财	嫁娶 安葬 安门 开光 掘井 探病
1935-05-04	1935-4-2	29	建	六	乙亥 庚辰 庚辰	无	立夏 (5, 6)	青年节	无	无	出行 教牛马 祭祀 解除 馀事勿取	作梁 动土 安葬 开光 探病 破土 行丧
1935-05-05	1935-4-3	29	除	日	乙亥 庚辰 辛巳	无	立夏 (5, 6)	无	无	无	会亲友 扫舍 斋醮 栽种 求医 沐浴 治病 理发 解除 造畜稠	入宅 嫁娶 安葬 开市 掘井 移徙
1935-05-06	1935-4-4	29	除	一	乙亥 辛巳 壬午	立夏	小满 (5, 22)	无	无	无	上梁 交易 修坟 入宅 出行 动土 安葬 安门 开光 开市 拆卸 挂匾 栽种 破土 移柩 立券 进人口	作灶 嫁娶 安床 探病
1935-05-07	1935-4-5	29	满	二	乙亥 辛巳 癸未	无	小满 (5, 22)	无	无	无	会亲友 进人口	上梁 伐木 动土 塞穴 安葬 词讼
1935-05-08	1935-4-6	29	平	三	乙亥 辛巳 甲申	无	小满 (5, 22)	无	无	无	入殓 安葬 平治道涂 成服 扫舍 沐浴 破土 除服	伐木 作梁 嫁娶 安床 盖屋 祈福 祭祀 移徙
1935-05-09	1935-4-7	29	定	四	乙亥 辛巳 乙酉	无	小满 (5, 22)	无	无	无	上梁 交易 入宅 出火 出行 动土 嫁娶 安床 安葬 安门 开光 开市 拆卸 挂匾 求嗣 破土 祈福 祭祀 移徙 立券 解除 谢土 进人口	无
1935-05-10	1935-4-8	29	执	五	乙亥 辛巳 丙戌	无	小满 (5, 22)	无	无	无	上梁 伐木 会亲友 作梁 修造 冠笄 动土 合帐 嫁娶 安床 开光 放水 架马 求嗣 祈福 祭祀 竖柱 裁衣 解除 起基 进人口	无
1935-05-11	1935-4-9	29	破	六	乙亥 辛巳 丁亥	无	小满 (5, 22)	无	无	无	坏垣 沐浴 破屋 解除 馀事勿取	诸事不宜
1935-05-12	1935-4-10	29	危	日	乙亥 辛巳 戊子	无	小满 (5, 22)	母亲节	无	无	修造 入宅 入殓 出火 动土 嫁娶 安床 安葬 开光 成服 拆卸 挂匾 栽种 求嗣 破土 祈福 祭祀 移徙 纳采 订盟 进人口 造车器 除服	开市 立券
1935-05-13	1935-4-11	29	成	一	乙亥 辛巳 己丑	无	小满 (5, 22)	无	无	无	上梁 交易 出行 动土 安床 开光 开市 栽种 牧养 破土 祈福 祭祀 立券 竖柱 纳畜 解除	入宅 嫁娶 安葬 掘井 移徙
1935-05-14	1935-4-12	29	收	二	乙亥 辛巳 庚寅	无	小满 (5, 22)	无	无	无	上梁 作灶 入宅 冠笄 出行 牧养 移徙 竖柱 纳畜 纳采 解除 进人口	伐木 修坟 修造 动土 安床 安葬 架马 破土 祭祀
1935-05-15	1935-4-13	29	开	三	乙亥 辛巳 辛卯	无	小满 (5, 22)	无	无	无	交易 修坟 出行 动土 启钻 安床 定磉 开光 开市 栽种 求嗣 破土 祈福 祭祀 移徙 立券 纳畜 置产 起基 造仓	伐木 修造 入宅 入殓 安葬 安门 盖屋
1935-05-16	1935-4-14	29	闭	四	乙亥 辛巳 壬辰	无	小满 (5, 22)	无	无	无	交易 取渔 塞穴 嫁娶 开厕 开生坟 畋猎 立券 补垣	上梁 修造 入宅 安床 开光 开市 开渠 移徙
1935-05-17	1935-4-15	29	建	五	乙亥 辛巳 癸巳	无	小满 (5, 22)	无	无	无	塞穴 断蚁 畋猎 结网 馀事勿取	入宅 出行 动土 嫁娶 安葬 词讼
1935-05-18	1935-4-16	29	除	六	乙亥 辛巳 甲午	无	小满 (5, 22)	无	无	无	入宅 入殓 出火 出行 动土 嫁娶 安葬 开光 栽种 求嗣 牧养 破土 祈福 祭祀 移徙 纳畜 纳采 解除 订盟	作灶 安床 开仓 盖屋
1935-05-19	1935-4-17	29	满	日	乙亥 辛巳 乙未	无	小满 (5, 22)	全国助残日	无	无	作灶 冠笄 塞穴 安床 开光 纳采 裁衣 进人口 造仓	伐木 作梁 修造 出行 动土 嫁娶 安葬 栽种 谢土
1935-05-20	1935-4-18	29	平	一	乙亥 辛巳 丙申	无	小满 (5, 22)	无	无	无	上梁 交易 修造 出行 动土 嫁娶 开市 挂匾 栽种 理发 移徙 立券 纳畜 纳采 裁衣 进人口	伐木 安床 安葬 祈福 祭祀
1935-05-21	1935-4-19	29	定	二	乙亥 辛巳 丁酉	无	小满 (5, 22)	无	无	无	交易 修造 出行 动土 启钻 安床 安机械 安葬 定磉 开市 成服 挂匾 斋醮 盖屋 破土 祈福 祭祀 立券 立碑 起基 除服	作灶 入宅 嫁娶 理发 移徙
1935-05-22	1935-4-20	29	执	三	乙亥 辛巳 戊戌	小满	芒种 (6, 6)	无	无	无	修造 入宅 入殓 出火 出行 动土 嫁娶 安床 安葬 开光 拆卸 挂匾 栽种 求嗣 破土 祈福 祭祀 移徙 移柩 纳采 解除 订盟 谢土 进人口	合寿木 开市 立券 造船
1935-05-23	1935-4-21	29	破	四	乙亥 辛巳 己亥	无	芒种 (6, 6)	无	无	无	坏垣 沐浴 破屋 祭祀 解除 馀事勿取	安葬 开光
1935-05-24	1935-4-22	29	危	五	乙亥 辛巳 庚子	无	芒种 (6, 6)	无	无	无	修坟 入宅 出火 出行 动土 嫁娶 安床 安葬 开光 拆卸 栽种 求嗣 破土 祈福 祭祀 移徙 纳畜 纳采 解除 订盟 谢土	作灶 开市 经络
1935-05-25	1935-4-23	29	成	六	乙亥 辛巳 辛丑	无	芒种 (6, 6)	无	无	无	交易 动土 安葬 开光 开市 开池 栽种 求嗣 破土 祈福 祭祀 立券 纳畜 纳财 纳采 解除 订盟 起基 进人口 造仓	上梁 入宅 嫁娶 安床 裁衣
1935-05-26	1935-4-24	29	收	日	乙亥 辛巳 壬寅	无	芒种 (6, 6)	无	无	无	捕捉 祭祀 结网 馀事勿取	嫁娶 开市 探病
1935-05-27	1935-4-25	29	开	一	乙亥 辛巳 癸卯	无	芒种 (6, 6)	无	无	无	习艺 交易 会亲友 修坟 出行 动土 启钻 嫁娶 安碓磑 开光 开市 开池 开渠 拆卸 放水 栽种 求嗣 破土 祈福 祭祀 立券 立碑 纳采 订盟 谢土 起基 造仓	入宅 安葬 安门
1935-05-28	1935-4-26	29	闭	二	乙亥 辛巳 甲辰	无	芒种 (6, 6)	无	无	无	作灶 入宅 入殓 冠笄 出行 启钻 塞穴 嫁娶 开厕 成服 破土 祭祀 移徙 补垣 造车器 除服	上梁 安葬 安门 盖屋 造桥
1935-05-29	1935-4-27	29	建	三	乙亥 辛巳 乙巳	无	芒种 (6, 6)	无	无	无	会亲友 断蚁 祭祀 解除 馀事勿取	嫁娶 安葬
1935-05-30	1935-4-28	29	除	四	乙亥 辛巳 丙午	无	芒种 (6, 6)	无	无	无	修造 入宅 动土 嫁娶 治病 祈福 祭祀 移徙 纳采 订盟 造车器	作灶 出行 安床 安葬 开市
1935-05-31	1935-4-29	29	满	五	乙亥 辛巳 丁未	无	芒种 (6, 6)	无	无	无	会亲友 冠笄 嫁娶 安机械 求嗣 祭祀 纳采 经络 结网 订盟 进人口	作灶 动土 安葬 开市 行丧
