1971-07-01	1971-5a-9	29	执	四	辛亥 甲午 丁亥	无	小暑 (7, 8)	建党节	无	无	祭祀 沐浴 捕捉 结网 畋猎 取渔 馀事勿取	开市 交易 嫁娶 安葬 行丧
1971-07-02	1971-5a-10	29	破	五	辛亥 甲午 戊子	无	小暑 (7, 8)	无	无	无	破屋 坏垣 求医 治病 畋猎 馀事勿取	嫁娶 入宅
1971-07-03	1971-5a-11	29	危	六	辛亥 甲午 己丑	无	小暑 (7, 8)	无	无	无	嫁娶 出行 安机械 祭祀 塑绘 开光 治病 经络 安床 结网 塞穴 破土 入殓	开市 安门 掘井 作灶
1971-07-04	1971-5a-12	29	成	日	辛亥 甲午 庚寅	无	小暑 (7, 8)	无	无	无	订盟 纳采 会亲友 进人口 雕刻 拆卸 修造 动土 起基 开市 栽种 纳畜 牧养 入殓 除服 成服 移柩 破土 安葬	无
1971-07-05	1971-5a-13	29	收	一	辛亥 甲午 辛卯	无	小暑 (7, 8)	无	无	无	祭祀 捕捉 取渔 修饰垣墙 馀事勿取	诸事不宜
1971-07-06	1971-5a-14	29	开	二	辛亥 甲午 壬辰	无	小暑 (7, 8)	无	无	无	嫁娶 纳采 祭祀 祈福 求医 治病 出行 动土 移徙 入宅	开市 安门
1971-07-07	1971-5a-15	29	闭	三	辛亥 甲午 癸巳	无	小暑 (7, 8)	无	无	无	裁衣 作灶 移徙 入宅 纳畜	嫁娶 安葬
1971-07-08	1971-5a-16	29	闭	四	辛亥 乙未 甲午	小暑	大暑 (7, 23)	无	无	无	经络 祭祀 沐浴 补垣 塞穴 除服 成服 移柩 入殓 启钻 立碑	开光 治病 嫁娶 掘井 破土 安葬
1971-07-09	1971-5a-17	29	建	五	辛亥 乙未 乙未	无	大暑 (7, 23)	无	无	无	嫁娶 祭祀 出行 裁衣 冠笄 交易 雕刻 纳财 造畜稠 造车器 教牛马	移徙 入宅 栽种 动土 破土 作灶 安葬 行丧 伐木 上梁
1971-07-10	1971-5a-18	29	除	六	辛亥 乙未 丙申	无	大暑 (7, 23)	无	无	无	修造 动土 安机械 祭祀 沐浴 解除 拆卸 治病 作灶 盖屋 起基 开池 扫舍 造畜稠 开生坟 合寿木 安葬 破土 启钻 移柩 入殓 立碑	开市 入宅 出行 安床
1971-07-11	1971-5a-19	29	满	日	辛亥 乙未 丁酉	无	大暑 (7, 23)	无	无	无	嫁娶 纳采 订盟 造车器 开光 出行 拆卸 起基 安床 除服 成服 开市 交易 立券 栽种 牧养 入殓 移柩 启钻	上梁 入宅 修造 动土 破土 祭祀 祈福 斋醮
1971-07-12	1971-5a-20	29	平	一	辛亥 乙未 戊戌	无	大暑 (7, 23)	无	无	无	祭祀 嫁娶 畋猎 结网	动土 破土 治病 开渠
1971-07-13	1971-5a-21	29	定	二	辛亥 乙未 己亥	无	大暑 (7, 23)	无	无	无	纳采 订盟 会亲友 入学 祭祀 祈福 求嗣 开光 出行 解除 理发 动土 起基 开市 交易 立券 纳财 造仓 栽种 纳畜 牧养	嫁娶 作灶 出火 置产 入宅 安葬
1971-07-14	1971-5a-22	29	执	三	辛亥 乙未 庚子	无	大暑 (7, 23)	无	无	无	祭祀 祈福 解除 整手足甲 安床 沐浴 入殓 移柩 破土 启钻 安葬 谢土	嫁娶 斋醮 开市 出火 入宅 移徙 出行 作灶 安门 伐木
1971-07-15	1971-5a-23	29	破	四	辛亥 乙未 辛丑	无	大暑 (7, 23)	无	无	无	破屋 坏垣 解除 馀事勿取	嫁娶 安葬
1971-07-16	1971-5a-24	29	危	五	辛亥 乙未 壬寅	无	大暑 (7, 23)	无	无	无	嫁娶 开市 立券 移徙 入宅 安机械 会亲友 经络 安门 安床 挂匾 拆卸 开仓 出货财 开池 栽种 纳畜 牧养 破土 安葬 启钻 移柩 入殓 立碑	祭祀 祈福 探病 谢土 造桥
1971-07-17	1971-5a-25	29	成	六	辛亥 乙未 癸卯	无	大暑 (7, 23)	无	无	无	嫁娶 订盟 纳采 祭祀 祈福 斋醮 开光 会亲友 求医 治病 盖屋 起基 竖柱 上梁 安门 安碓磑 筑堤 开池 破土 安葬 除服 成服	入宅 开市 掘井 词讼 合寿木
1971-07-18	1971-5a-26	29	收	日	辛亥 乙未 甲辰	无	大暑 (7, 23)	无	无	无	纳采 订盟 嫁娶 移徙 入宅 出行 祭祀 祈福 斋醮 塑绘 开光 安香 出火 会亲友 解除 入学 竖柱 上梁 拆卸 盖屋 起基 栽种 牧养 纳畜	安葬 破土 开市 开仓 出货财 启钻
1971-07-19	1971-5a-27	29	开	一	辛亥 乙未 乙巳	无	大暑 (7, 23)	无	无	无	纳采 订盟 嫁娶 祭祀 沐浴 塑绘 开光 出火 治病 习艺 伐木 盖屋 竖柱 上梁 安床 作灶 安碓磑 挂匾 掘井 纳畜	出行 安葬 造桥
1971-07-20	1971-5a-28	29	闭	二	辛亥 乙未 丙午	无	大暑 (7, 23)	无	无	无	祭祀 入殓 除服 成服 移柩 破土 启钻 安葬 塞穴 断蚁 结网	开市 入宅 嫁娶 开光 盖屋
1971-07-21	1971-5a-29	29	建	三	辛亥 乙未 丁未	无	大暑 (7, 23)	无	无	无	祭祀 修造 出行 盖屋 竖柱 造车器 教牛马 造畜稠 割蜜	动土 破土 掘井 安葬
1971-07-22	1971-6-1	30	除	四	辛亥 乙未 戊申	无	大暑 (7, 23)	无	无	无	祭祀 沐浴 塑绘 开光 入学 解除 扫舍 治病 开池 牧养	嫁娶 出行 纳采 入宅 作灶
1971-07-23	1971-6-2	30	满	五	辛亥 乙未 己酉	大暑	立秋 (8, 8)	无	无	无	纳财 开市 交易 立券 出行 祭祀 祈福 求嗣 开光 解除 扫舍 起基 竖柱 安床 移徙 开仓 出货财 补垣 塞穴 栽种 纳畜 牧养	斋醮 入宅 安门 安葬 破土 行丧
1971-07-24	1971-6-3	30	平	六	辛亥 乙未 庚戌	无	立秋 (8, 8)	无	无	无	祭祀 修饰垣墙 平治道涂	开市 动土 破土 嫁娶 修造 安葬
1971-07-25	1971-6-4	30	定	日	辛亥 乙未 辛亥	无	立秋 (8, 8)	无	无	无	订盟 纳采 祭祀 祈福 开光 安香 出火 立券 安机械 移徙 入宅 竖柱 上梁 会亲友 安床 拆卸 挂匾 牧养 教牛马	嫁娶 安葬 行丧 破土 修坟
