1954-06-01	一九五四 甲午[马]年	五月小	初一	周二	甲午 己巳 戊子 丁巳	无	芒种 (6, 6)	无	南极长生大帝诞	国际儿童节	马	双子座	祭祀、宴会、沐浴、裁制、庆赐	上表章、冠带、修置产室、安葬、纳畜、招贤、营建、整手足甲、筑堤防、上册、修仓库
1954-06-02	一九五四 甲午[马]年	五月小	初二	周三	甲午 己巳 己丑 己巳	无	芒种 (6, 6)	无	无	无	马	双子座	祭祀、出行、结婚姻、宴会、求医疗病、上表章、上官、入学、进人口、竖柱上梁、经络、开市、纳财、牧养、祈福、开仓、裁制、上册、求嗣、庆赐、入宅、立券交易、施恩、临政、纳畜、举正直、解除、赴任、酝酿、纳采	冠带、修置产室、开渠、穿井、平治道涂、破屋坏垣、破土、补垣、取鱼、选将、远回、营建、出师、乘船渡水、修饰垣墙
1954-06-03	一九五四 甲午[马]年	五月小	初三	周四	甲午 己巳 庚寅 辛巳	无	芒种 (6, 6)	无	无	无	马	双子座	出行、结婚姻、宴会、嫁娶、修造、求医疗病、上表章、上官、进人口、竖柱上梁、纳财、捕捉、栽种、牧养、安葬、诉讼、搬移、祈福、缮城郭、裁制、上册、颁诏、求嗣、覃恩、恤孤茕、雪冤、庆赐、招贤、宣政事、安抚边境、施恩、立券交易、临政、纳畜、举正直、解除、修仓库、赴任、选将、营建、纳采、出师	祭祀、安床、剃头、冠带、经络、开市、修置产室、开渠、穿井、安碓硙、平治道涂、破屋坏垣、畋猎、启攒、开仓、修宫室、补垣、取鱼、整容、布政事、修饰垣墙、塞穴、酝酿、鼓铸、整手足甲、筑堤防
1954-06-04	一九五四 甲午[马]年	五月小	初四	周五	甲午 己巳 辛卯 癸巳	无	芒种 (6, 6)	无	无	无	马	双子座	祭祀、出行、结婚姻、宴会、嫁娶、修造、求医疗病、上表章、上官、入学、竖柱上梁、开市、纳财、修置产室、安碓硙、栽种、牧养、搬移、祈福、缮城郭、裁制、上册、修宫室、颁诏、求嗣、覃恩、恤孤茕、雪冤、庆赐、招贤、宣政事、安抚边境、施恩、立券交易、临政、纳畜、举正直、解除、修仓库、选将、营建、纳采、出师	安床、剃头、冠带、进人口、经络、穿井、破屋坏垣、伐木、畋猎、开仓、补垣、取鱼、整容、布政事、入宅、修饰垣墙、塞穴、酝酿、鼓铸、整手足甲、筑堤防
1954-06-05	一九五四 甲午[马]年	五月小	初五	周六	甲午 己巳 壬辰 乙巳	无	芒种 (6, 6)	端午节	无	世界环境日	马	双子座	诸事不宜	诸事不宜
1954-06-06	一九五四 甲午[马]年	五月小	初六	周日	甲午 庚午 癸巳 丁巳	芒种	夏至 (6, 22)	无	无	全国爱眼日	马	双子座	裁制、覃恩、恤孤茕、补垣、雪冤、安抚边境、塞穴、选将、筑堤防	出行、结婚姻、宴会、嫁娶、安床、修造、求医疗病、上表章、上官、进人口、竖柱上梁、开市、修置产室、开渠、穿井、破土、安葬、启攒、搬移、祈福、开仓、上册、修宫室、颁诏、求嗣、庆赐、针刺、招贤、布政事、宣政事、疗目、施恩、临政、举正直、解除、修仓库、营建、纳采、整手足甲、出师
1954-06-07	一九五四 甲午[马]年	五月小	初七	周一	甲午 庚午 甲午 己巳	无	夏至 (6, 22)	无	无	无	马	双子座	祭祀、覃恩、恤孤茕、雪冤、入宅	出行、结婚姻、宴会、嫁娶、安床、剃头、修造、求医疗病、上表章、上官、冠带、进人口、竖柱上梁、经络、开市、纳财、修置产室、开渠、穿井、安碓硙、平治道涂、破屋坏垣、伐木、畋猎、栽种、牧养、破土、安葬、启攒、搬移、祈福、缮城郭、裁制、开仓、上册、修宫室、颁诏、求嗣、庆赐、补垣、取鱼、招贤、整容、布政事、宣政事、安抚边境、施恩、立券交易、修饰垣墙、临政、纳畜、举正直、解除、塞穴、修仓库、酝酿、选将、远回、鼓铸、营建、纳采、整手足甲、出师、筑堤防、苫盖
1954-06-08	一九五四 甲午[马]年	五月小	初八	周二	甲午 庚午 乙未 辛巳	无	夏至 (6, 22)	无	南方五道诞	世界海洋日	马	双子座	出行、结婚姻、宴会、嫁娶、沐浴、剃头、上官、进人口、经络、纳财、扫舍宇、破土、安葬、整容、安抚边境、施恩、立券交易、临政、纳畜、举正直、解除、酝酿、选将、整手足甲、出师	栽种
1954-06-09	一九五四 甲午[马]年	五月小	初九	周三	甲午 庚午 丙申 癸巳	无	夏至 (6, 22)	无	无	无	马	双子座	出行、嫁娶、沐浴、剃头、修造、上表章、进人口、竖柱上梁、经络、开市、纳财、扫舍宇、栽种、牧养、安葬、搬移、祈福、缮城郭、裁制、上册、修宫室、颁诏、求嗣、覃恩、补垣、恤孤茕、雪冤、整容、宣政事、安抚边境、纳畜、解除、塞穴、选将、营建、整手足甲、出师	祭祀、安床、畋猎、取鱼
1954-06-10	一九五四 甲午[马]年	五月小	初十	周四	甲午 庚午 丁酉 乙巳	无	夏至 (6, 22)	无	无	无	马	双子座	沐浴、扫舍宇、平治道涂、修饰垣墙、整手足甲	祭祀、出行、结婚姻、宴会、嫁娶、安床、剃头、修造、求医疗病、上表章、上官、冠带、进人口、竖柱上梁、经络、开市、纳财、修置产室、开渠、穿井、栽种、牧养、破土、安葬、启攒、搬移、祈福、缮城郭、开仓、裁制、上册、修宫室、颁诏、求嗣、庆赐、招贤、整容、布政事、宣政事、安抚边境、施恩、立券交易、临政、纳畜、举正直、解除、修仓库、酝酿、选将、鼓铸、营建、纳采、出师、筑堤防
1954-06-11	一九五四 甲午[马]年	五月小	十一	周五	甲午 庚午 戊戌 丁巳	无	夏至 (6, 22)	无	天下都城隍诞	中国人口日	马	双子座	祭祀、出行、结婚姻、宴会、嫁娶、修造、上官、冠带、进人口、竖柱上梁、经络、安碓硙、牧养、搬移、祈福、缮城郭、裁制、修宫室、求嗣、庆赐、施恩、临政、纳畜、举正直、酝酿、纳采	修置产室
