1920-01-01	一九一九 己未[羊]年	冬月大	十一	周四	元旦节	太乙救苦天尊诞	无	己未 丙子 戊午 丁巳	无	小寒 (1, 6)	羊	摩羯座	诸事不宜	诸事不宜
1920-01-02	一九一九 己未[羊]年	冬月大	十二	周五	无	无	无	己未 丙子 己未 己巳	无	小寒 (1, 6)	羊	摩羯座	伐木、畋猎、赴任、入宅	结婚姻、宴会、剃头、求医疗病、上表章、上官、冠带、竖柱上梁、修置产室、开渠、穿井、安碓硙、破屋坏垣、栽种、牧养、破土、安葬、启攒、布政事、出师、纳畜、颁诏、补垣、举正直、修仓库、整手足甲、缮城郭、鼓铸、裁制、宣政事、临政、招贤、开仓、祈福、解除、施恩、筑堤防、求嗣、塞穴、修饰垣墙、上册、庆赐、整容、修宫室、营建
1920-01-03	一九一九 己未[羊]年	冬月大	十三	周六	无	无	无	己未 丙子 庚申 辛巳	无	小寒 (1, 6)	羊	摩羯座	出行、沐浴、剃头、求医疗病、上官、入学、竖柱上梁、扫舍宇、牧养、安葬、举正直、整手足甲、裁制、临政、酝酿、施恩、解除、整容	安床、修置产室、开渠、穿井、平治道涂、破屋坏垣、取鱼、补垣、鼓铸、乘船渡水、开仓、塞穴、修饰垣墙、选将、营建、出师
1920-01-04	一九一九 己未[羊]年	冬月大	十四	周日	无	无	无	己未 丙子 辛酉 癸巳	无	小寒 (1, 6)	羊	摩羯座	沐浴、剃头、扫舍宇、捕捉、畋猎、整容、整手足甲	祭祀、出行、结婚姻、宴会、嫁娶、安床、修造、求医疗病、上表章、上官、冠带、进人口、竖柱上梁、经络、开市、纳财、修置产室、开渠、穿井、安碓硙、平治道涂、破屋坏垣、栽种、牧养、破土、安葬、启攒、布政事、纳畜、取鱼、颁诏、补垣、纳采、举正直、安抚边境、修仓库、缮城郭、鼓铸、裁制、宣政事、临政、乘船渡水、酝酿、立券交易、招贤、开仓、祈福、解除、施恩、筑堤防、求嗣、修饰垣墙、上册、庆赐、修宫室、选将、营建、出师、搬移
1920-01-05	一九一九 己未[羊]年	冬月大	十五	周一	无	无	无	己未 丙子 壬戌 乙巳	无	小寒 (1, 6)	羊	摩羯座	结婚姻、宴会、修造、入学、竖柱上梁、开市、修置产室、安碓硙、栽种、牧养、纳畜、纳采、举正直、雪冤、缮城郭、裁制、祈福、解除、施恩、求嗣、覃恩、庆赐、恤孤茕、修宫室、营建	剃头、进人口、开渠、伐木、捕捉、畋猎、整容、整手足甲、取鱼、开仓
1920-01-06	一九一九 己未[羊]年	冬月大	十六	周二	无	无	无	己未 丁丑 癸亥 丁巳	小寒	大寒 (1, 21)	羊	摩羯座	沐浴、入学、雪冤、恤孤茕、覃恩	祭祀、出行、结婚姻、宴会、嫁娶、安床、剃头、修造、求医疗病、上表章、上官、冠带、进人口、竖柱上梁、经络、开市、纳财、修置产室、开渠、穿井、安碓硙、平治道涂、破屋坏垣、伐木、畋猎、栽种、牧养、破土、安葬、启攒、布政事、出师、纳畜、取鱼、颁诏、纳采、补垣、举正直、安抚边境、修仓库、整手足甲、缮城郭、鼓铸、裁制、宣政事、临政、酝酿、立券交易、招贤、开仓、祈福、解除、施恩、筑堤防、求嗣、塞穴、修饰垣墙、上册、庆赐、整容、修宫室、选将、营建、远回、搬移
1920-01-07	一九一九 己未[羊]年	冬月大	十七	周三	无	阿弥陀佛诞	无	己未 丁丑 甲子 己巳	无	大寒 (1, 21)	羊	摩羯座	祭祀、沐浴、经络、安葬、雪冤、裁制、酝酿、入宅、塞穴、覃恩、恤孤茕	冠带、修置产室、开渠、穿井、安碓硙、平治道涂、破屋坏垣、畋猎、破土、针刺、取鱼、疗目、远回、出师、修饰垣墙
1920-01-08	一九一九 己未[羊]年	冬月大	十八	周四	无	无	无	己未 丁丑 乙丑 辛巳	无	大寒 (1, 21)	羊	摩羯座	祭祀、宴会、经络、纳财、牧养、布政事、纳畜、举正直、雪冤、裁制、酝酿、立券交易、施恩、覃恩、庆赐、恤孤茕	剃头、冠带、修置产室、开渠、穿井、平治道涂、破屋坏垣、伐木、捕捉、畋猎、破土、启攒、整容、整手足甲、取鱼、筑堤防、补垣、修饰垣墙
1920-01-09	一九一九 己未[羊]年	冬月大	十九	周五	无	太阳日宫诞	无	己未 丁丑 丙寅 癸巳	无	大寒 (1, 21)	羊	摩羯座	沐浴、扫舍宇、雪冤、覃恩、恤孤茕	祭祀、上表章、开渠、穿井、安葬、颁诏、补垣、宣政事、招贤、筑堤防、塞穴、上册、营建
1920-01-10	一九一九 己未[羊]年	冬月大	二十	周六	无	无	无	己未 丁丑 丁卯 乙巳	无	大寒 (1, 21)	羊	摩羯座	雪冤、覃恩、恤孤茕	祭祀、出行、结婚姻、宴会、嫁娶、安床、剃头、修造、求医疗病、上表章、上官、冠带、进人口、竖柱上梁、经络、开市、纳财、修置产室、开渠、穿井、安碓硙、破屋坏垣、栽种、牧养、破土、安葬、启攒、布政事、纳畜、颁诏、补垣、纳采、举正直、安抚边境、修仓库、整手足甲、缮城郭、鼓铸、裁制、宣政事、临政、酝酿、立券交易、招贤、开仓、入宅、祈福、解除、施恩、筑堤防、求嗣、塞穴、修饰垣墙、上册、庆赐、整容、修宫室、选将、营建、出师、搬移
1920-01-11	一九一九 己未[羊]年	冬月大	廿一	周日	无	无	无	己未 丁丑 戊辰 丁巳	无	大寒 (1, 21)	羊	摩羯座	诸事不宜	诸事不宜
1920-01-12	一九一九 己未[羊]年	冬月大	廿二	周一	无	无	无	己未 丁丑 己巳 己巳	无	大寒 (1, 21)	羊	摩羯座	宴会、修造、冠带、竖柱上梁、经络、安碓硙、赴任、纳畜、纳采、缮城郭、裁制、临政、酝酿、入宅、庆赐、修宫室、搬移	出行、求医疗病、上表章、修置产室、栽种、破土、安葬、启攒、取鱼、补垣、安抚边境、鼓铸、乘船渡水、开仓、解除、塞穴、上册、选将、出师
1920-01-13	一九一九 己未[羊]年	冬月大	廿三	周二	无	张仙诞	无	己未 丁丑 庚午 辛巳	无	大寒 (1, 21)	羊	摩羯座	祭祀、出行、结婚姻、宴会、嫁娶、沐浴、剃头、修造、求医疗病、上表章、上官、竖柱上梁、捕捉、畋猎、栽种、牧养、安葬、赴任、出师、纳畜、颁诏、纳采、举正直、安抚边境、修仓库、雪冤、整手足甲、缮城郭、裁制、宣政事、临政、诉讼、招贤、祈福、解除、施恩、求嗣、覃恩、上册、庆赐、整容、恤孤茕、选将、营建、搬移	安床、冠带、进人口、经络、开市、纳财、修置产室、启攒、取鱼、苫盖、乘船渡水、酝酿、立券交易、开仓、筑堤防、修宫室
1920-01-14	一九一九 己未[羊]年	冬月大	廿四	周三	无	无	无	己未 丁丑 辛未 癸巳	无	大寒 (1, 21)	羊	摩羯座	破屋坏垣、解除	剃头、上表章、冠带、修置产室、开渠、穿井、安碓硙、伐木、安葬、启攒、布政事、纳畜、颁诏、补垣、安抚边境、修仓库、整手足甲、鼓铸、宣政事、招贤、筑堤防、塞穴、修饰垣墙、上册、整容、选将、营建、出师
1920-01-15	一九一九 己未[羊]年	冬月大	廿五	周四	无	无	无	己未 丁丑 壬申 乙巳	无	大寒 (1, 21)	羊	摩羯座	祭祀、沐浴、剃头、经络、开市、纳财、扫舍宇、伐木、畋猎、栽种、牧养、安葬、纳畜、安抚边境、整手足甲、酝酿、开仓、整容、选将	结婚姻、宴会、开渠、穿井、庆赐、纳采、求嗣
1920-01-16	一九一九 己未[羊]年	冬月大	廿六	周五	无	北方五道诞	无	己未 丁丑 癸酉 丁巳	无	大寒 (1, 21)	羊	摩羯座	出行、沐浴、剃头、求医疗病、上表章、上官、入学、进人口、竖柱上梁、经络、开市、纳财、安碓硙、扫舍宇、栽种、牧养、安葬、举正直、修仓库、整手足甲、缮城郭、裁制、临政、酝酿、筑堤防、施恩、解除、上册、整容、修宫室	宴会、畋猎、苫盖、选将、出师
1920-01-17	一九一九 己未[羊]年	冬月大	廿七	周六	无	无	无	己未 丁丑 甲戌 己巳	无	大寒 (1, 21)	羊	摩羯座	祭祀、捕捉、畋猎、入宅	剃头、冠带、修置产室、开渠、穿井、安碓硙、破屋坏垣、破土、安葬、启攒、布政事、取鱼、颁诏、补垣、安抚边境、修仓库、整手足甲、鼓铸、宣政事、乘船渡水、招贤、筑堤防、塞穴、修饰垣墙、上册、整容、选将、营建、出师
