2020-01-01	2019-12-7	30	平	三	己亥 丙子 癸卯	无	小寒 (1, 6)	元旦节	休	元旦节 2020-01-01	平治道涂 馀事勿取	诸事不宜
2020-01-02	2019-12-8	30	定	四	己亥 丙子 甲辰	无	小寒 (1, 6)	无	无	无	修造 入殓 出火 动土 塑绘 安机械 安葬 成服 拆卸 斋醮 栽种 求嗣 牧养 破土 移柩 纳畜 纳采 订盟 造桥 除服	嫁娶 开市
2020-01-03	2019-12-9	30	执	五	己亥 丙子 乙巳	无	小寒 (1, 6)	无	无	无	修造 入宅 动土 嫁娶 祈福 祭祀 移徙 纳采 订盟	安葬 开市
2020-01-04	2019-12-10	30	破	六	己亥 丙子 丙午	无	小寒 (1, 6)	无	无	无	坏垣 治病 破屋 馀事勿取	诸事不宜
2020-01-05	2019-12-11	30	危	日	己亥 丙子 丁未	无	小寒 (1, 6)	无	无	无	交易 伐木 修造 入学 冠笄 动土 开光 开池 放水 斋醮 求嗣 祈福 祭祀 订盟 起基	作灶 安门 栽种 理发 造庙 造桥
2020-01-06	2019-12-12	30	危	一	己亥 丁丑 戊申	小寒	大寒 (1, 20)	无	无	无	交易 入殓 出货财 安葬 开仓 开市 栽种 沐浴 牧养 畋猎 破土 立券 纳畜 纳财	入宅 嫁娶 安床 祈福 造船
2020-01-07	2019-12-13	30	成	二	己亥 丁丑 己酉	无	大寒 (1, 20)	无	无	无	塞穴 断蚁 沐浴 祭祀 补垣 解除 馀事勿取	修造 入宅 嫁娶 安葬 行丧 造庙
2020-01-08	2019-12-14	30	收	三	己亥 丁丑 庚戌	无	大寒 (1, 20)	无	无	无	会亲友 作灶 冠笄 嫁娶 捕捉 祭祀 纳财 纳采 裁衣 订盟 进人口 问名	修坟 安床 安葬 开市
2020-01-09	2019-12-15	30	开	四	己亥 丁丑 辛亥	无	大寒 (1, 20)	无	无	无	上梁 交易 伐木 会亲友 作梁 出火 塑绘 安床 安门 开光 开市 开柱眼 拆卸 掘井 斋醮 架马 沐浴 牧养 祭祀 立券 竖柱 纳采 订盟 造畜稠	出行 动土 嫁娶 安葬 行丧 造庙
2020-01-10	2019-12-16	30	闭	五	己亥 丁丑 壬子	无	大寒 (1, 20)	无	无	无	交易 修坟 入殓 启钻 安床 安葬 成服 移柩 立券 立碑 纳财 裁衣 谢土 造畜稠 除服	动土 嫁娶 开光 开市 破土
2020-01-11	2019-12-17	30	建	六	己亥 丁丑 癸丑	无	大寒 (1, 20)	无	无	无	会亲友 教牛马 祭祀 解除 馀事勿取	动土 安葬 破土
2020-01-12	2019-12-18	30	除	日	己亥 丁丑 甲寅	无	大寒 (1, 20)	无	无	无	交易 会亲友 修坟 入学 入宅 入殓 出火 合寿木 启钻 安床 安门 安香 开市 开生坟 扫舍 拆卸 挂匾 求医 治病 破土 移徙 立券 纳财 纳采 解除 订盟	上梁 出行 安葬 探病 盖屋 祭祀 谢土
